source,target,Weight
昭宗路口(滇缅大道),眠山车场,3
昭宗路口昆瑞路,眠山,1
晓东村,晓东村北,1
晓东村,雨龙村(永中路),2
晓东村北,名宅东辰苑(雨龙路),2
晓东村北,晓东村,2
晨光路口(拓翔路),云霞路口(拓翔路),2
普吉,大普吉村(同心路),1
普吉,大普吉村(普吉路),1
普吉,普吉农贸市场,7
普吉农贸市场,公交西部修理公司,3
普吉农贸市场,公交西部修理公司(普吉路),4
普吉农贸市场,普吉,2
普吉家园(小屯路),云南省阜外医院(沙河北路),1
普吉家园(小屯路),沙河路口(沙河北路),1
普吉家园(小屯路),西北部公交枢纽站(小屯路),1
普吉小学,轻机厂,1
普吉收费站,昆禄路口,1
普吉路中段,公交西部修理公司(普吉路),1
普吉路中段,公交西部修理公司(河北路),1
普吉路中段,小屯路口(陈家营路),2
普吉路中段,王家桥,2
普吉路中段,王家桥(普吉路),5
普吉路中段,王筇路东口,1
普吉路中段,观音寺社区,1
普吉路南口,交通学校,4
普吉路南口,黄土坡,1
普吉路南口,黄土坡后街,9
普吉路口,黄土坡,1
普吉路口(滇缅大道),麻园(滇缅大道),6
普吉路口(滇缅大道),麻园2(滇缅大道),1
普吉路口(滇缅大道),黄土坡后街,1
普坪村,干沟路口,1
普坪村,白沙路口,2
普惠园(玉峰路),玉峰路口(王筇路),3
普照村,大石坝,1
普照村,昆船大道路口(贵昆路),1
普照村(贵昆路),大石坝,1
普照村(贵昆路),昆船大道路口,1
普照村(贵昆路),昆船大道路口(贵昆路),4
普照村(贵昆路),昆船工业北区,1
普照村(贵昆路),耀兴枫丹白露公园,1
普照村(贵昆路),耀兴枫丹白露公园(贵昆路),2
普自村,云秀路口(广福路),3
普自村,官渡古镇(广福路),3
普自村,广福路口,1
普自村,新亚洲体育城,3
普自村,螺蛳湾公交枢纽站(怡安路),1
景明北路北段,三家村(阳春大道),1
景明北路口(宝珠街),昆三中(春融街),1
景明北路口(宝珠街),祥丰路口(春融东路),1
景明北路口(春融街),昆百大新都会(宜和路),2
景明北路口(春融街),昆百大新都会(祥和街),2
景明北路口(祥和街),惠通街口(祥和街),1
景明北路口(祥园街),昆明南站,1
景明北路口(鸿翔路),新册公交枢纽站(景明北路),1
景明南路,万青路口(景明南路),3
景明南路,月华街,1
景明南路,聚贤街口,1
景明南路,聚贤街口(景明南路),2
景明南路口(学勤路),下庄村(月华街),1
景星公园,国防路,1
景秀庄园小区(虹山东路),冶金学校,1
景秀庄园小区(虹山东路),安全新村,1
景秀庄园小区(虹山东路),虹山南路,1
景秀庄园小区(虹山东路),阳光果香小区(学府路),1
晴岚院(碧潭街),大新册村,1
晴岚院(碧潭街),新册公交枢纽站,1
曙光路,曙光路口(朝阳路),1
曙光路口(东风东路),东站(环城东路),1
曙光路口(东风东路),延安医院(人民东路),1
曙光路口(东风东路),董家湾(东风东路),2
曙光路口(东风东路),董家湾(环城东路),3
曙光路口(东风东路),金马立交桥(东风东路),4
曙光路口(朝阳路),大树营地铁站,1
曙光路口(黎明路),曙光路,1
曹家桥,六甲(福保路),1
月华街,万青路,1
月华街,下庄村(月华街),1
月华街,彩云南路口(景明南路),1
月华街,雨花公交枢纽站,3
月华街,雨花路口(月华街),1
月牙塘小区,北市区车场,3
月牙塘小区,江东花城,1
月牙塘小区,沙坝营(红锦路),1
月牙塘小区南门,红锦路口(龙江路),2
月牙潭公园,北三环路口(红锦路),1
月牙潭公园,岗头村,1
朗悦湾小区(招呼站),江东境界花园(盘江西路)(招呼站),1
望春苑,元春苑,1
望朔村,碓臼村,1
望朔村(林溪路),倪家营(林溪路),1
望江路口(宏德街),宏德街口(望江路),1
望江路口(绿荫大道),前兴路口(绿荫大道),1
朝云街口(彩云南路),春融街地铁站C口,1
朝云街口(春融西路),春融西路口(朝云街),2
朝云街口(谊康北路),彩云南路口(朝云街),2
朝云街口(谊康北路),朝云街口(彩云南路),1
朝阳路口(董家湾路),董家湾路口(黎明路),1
朱家村,关上(彩云北路),1
朱家村(彩云北路),关上(彩云北路),2
朱家村(彩云北路),朱家村(贵昆路),3
朱家村(彩云北路),牛街庄,1
朱家村(贵昆路),彩云北路口(贵昆路),2
朱家村(贵昆路),牛街庄,3
朱家村(贵昆路),牛街庄(贵昆路),1
机修连,陡坡村,1
李子坪,观音洞,1
李家村(昌宏西路),五甲塘湿地公园,1
杜家营(昆洛路),商博街口(昆洛路),1
杜曲村,大海晏(环湖东路),1
杨家地(日新中路),南苑,3
杨家地(日新中路),邬小村(日新中路),3
杨家地(日新中路),邬小村(陆家路),2
杨家地(邬小路),田家地,1
杨家村,省委党校,1
杨家路口(金广路),怡康新村,1
杨家路口(金广路),省高院,3
杨柳庄,金城花园,1
松子园小新村,招呼站,1
松花铺,松花铺北,1
松花铺北,滇池星城南(三太线),1
松茂村,松子园小新村,1
林塘村,塔山路口(高登街),1
林塘社区,林塘村,1
林塘社区,林塘社区北门,1
林塘社区北门,塔山路口(高登街),1
林溪路口(云景路),经开区管委会(云湾路),1
林溪路口(春漫大道),云湾路口(春漫大道),2
林溪路口(春漫大道),向阳路口(林溪路),1
林溪路口(春漫大道),红枫路口(林溪路),1
林溪路西段,倪家营(林溪路),1
林肯公园(丰江路),严家山路口(谷丰路),1
果林水库北,拓翔路口(昆石路),1
果林水库南,云景路中段,1
果林水库南,云景路口(林溪路),1
柏枝营(梁王路),宁远路口(梁王路),1
柏枝营(聚贤街),柏枝营(梁王路),1
柏枝营(聚贤街),柏枝营(致远路),1
柏枝营(聚贤街),聚贤街,1
柏枝营(致远路),理工大学憬园,2
柳苑,东陆桥(西园路),1
柳苑,南诏苑(福景路),3
核桃箐,教兴路口(核桃箐路),1
核桃箐路,教兴路南段,1
桃园农贸市场,桃园大村小河边,1
桃园大村,桃园小村新村,1
桃园大村小河边,桃园大村,1
桃园小村新村,桃园小村,1
桥钢,长坡,1
梁家河,潘家湾,1
梁峰路口(生物谷街),塔山路口(生物谷街),1
梁峰路口(生物谷街),高新区管委会(马金铺),1
梁峰路口(马澄路),塔山路口(马澄路),1
梁峰路口(高登街),塔山路口(高登街),1
梁峰路口(魁星街),文兴路口(魁星街),1
梁峰路口(魁星街),魁星街口(塔山路),1
梁源三区,丽苑路西段,2
梁源三区,张家村(兴苑路),3
梁源三区,张家村(昌源南路),3
梁源二期,西山区政府(秀苑路),1
梁源小区,秋苑小区(昆州路),2
梁源小区,西山区政府,1
梁源小区,西山区政府(丽苑路),5
梁源西区(清苑路),西苑浦路,1
梁王路口(万青路),万青路,2
梁王路口(万青路),学苑路口(万青路),1
梁王路口(万青路),致远路口(万青路),1
梅子村北,古滇路口(金桂街),1
梅子村北,梅子社区,1
梅子村口,兴呈路口,1
梅子村口,梅子社区,1
梅子社区,梅子村北,1
梅子社区,梅子村口,1
棕树营,市体育馆(环城西路),1
棕树营,新闻路,1
棕树营,潘家湾(人民西路),1
棕树营,环西桥(大观路),1
棕树营,环西桥(环城西路),1
棕树营,红菱路,1
植物园,花渔沟南段,1
植物园,蓝桉路口,1
植物园北门,植物园,1
植物园北门,蓝桉路口,2
樱花语小区(季宏路),后所村口,1
欢乐世界,古滇温泉,1
欣玉路,欣玉路口(财富街),1
欣玉路口(财富街),石关新村,2
正义路,文庙(华山西路),3
正义路,胜利广场,1
正义路,象眼街,1
正义路,青云街,1
正义路步行街,小绿水河(华山南路),1
正义路步行街,文庙(人民中路),1
正义路步行街,财盛巷口(人民中路),2
正和小区,中北集团,1
正和小区,广福路口(滇池路),4
正和小区,福海乡,6
武警二支队,两面寺,1
武警医院,杨家村,1
段家营,柏枝营(聚贤街),1
殷家村,小新村(自卫村),1
殷家村,斗南地铁站(彩云北路),2
民大生活区,教场中路口(教场西路),1
民族大学芷苑餐厅,雨花公交枢纽站,1
民航路,403厂小区,2
民航路,东站(环城南路),2
民航路,吴井路口(民航路),4
民航路,岔街(拓东路),1
民航路口(吴井路),五里多村,1
民航路口(吴井路),吴井路,1
民航路口(环城南路),东站(环城南路),3
民航路口(环城南路),吴井桥(环城南路),2
民航路口(环城南路),民航路,2
民航路口(长润街),吴井路口(民航路),1
民院路,莲花池,3
气象路,滇池路口(环城西路),2
气象路口(二环南路),西华园(二环南路),1
气象路口(环城西路),安康路,1
气象路口(环城西路),滇池路口(环城西路),2
气象路口(环城西路),西坝,1
气象路口(环城西路),西坝路口(环城西路),3
水乡路口(金色大道),月牙潭公园,3
水乡路口(金色大道),温馨家园(金色大道),1
水库,双拥,1
水木山居小区(金马路),金瓦路,3
水木山居小区(金马路),金瓦路口(太平路),1
水木山居小区(金马路),金马寺(东风东路),1
水海子,嶺东紫郡,1
水海子,果林水库北,1
水节箐新村,西北沙河,1
水节箐新村下段,水节箐新村中段,1
水节箐新村中段,大普吉村,1
水逸康桥小区(科高路),海源北路口(科开路),1
水逸康桥小区(科高路),科开路口(科高路),1
永乐路口(西坝路),国防路,1
永乐路口(西坝路),弥勒寺(西昌路),1
永乐路口(西坝路),弥勒寺(金碧路),1
永乐路口(西坝路),西坝,1
永乐路口(西坝路),西坝路口(环城西路),1
永兴路口(华昌路),华昌路口(环城南路),1
永兴路口(华昌路),永昌小区(华昌路),1
永兴路口(华昌路),环城南路口(华昌路),1
永安路口(北京路),环城南路口(北京路),3
永平路口(南坝路),南坝路,4
永平路口(南坝路),福达路口(官南大道),3
永昌小区(云兴路),永兴路口(华昌路),1
永昌小区(华昌路),永兴路口(华昌路),1
永昌小区(华昌路),豆腐营(海埂路),1
永胜村(巫家坝路),上五甲村(巫家坝路),1
永胜村(巫家坝路),昌宏西路口(环湖东路),1
永胜村一组,永胜村,1
永胜村委会,永胜村一组,1
江东商业街,江东花园,3
江东四季园,金实西区(江东花园北路),2
江东境界花园(盘江西路)(招呼站),昆明十中(求实校区)(招呼站),1
江东花园,江东四季园,2
江东花园,金安小区,1
江东花园北路口(北京路),金安小区,7
江东花城,世博花园酒店,1
江东花城,招呼站,1
江东花城,霖雨桥东,4
江山路口(小梨园路),小商品批发市场(金山路),1
江岸小区,下马村(龙泉路),2
江岸小区,小菜园,2
江岸小区,盘江东路口(白云路),4
江州路口(源起街),龙江西路口(农科北路),1
池畔街口(月虹路),蓝瑰街口(月虹路),1
沐春园小区,聚贤街口,1
沙地村,华苑路口(昆州路),1
沙地村,昆州路口(华苑路),1
沙地村,西部客运站(昆州路),2
沙坝营,红园路西口,1
沙坝营(红锦路),右营村,1
沙坝营(红锦路),红康路,1
沙坝营(霖雨路),北市区车场,1
沙坝营(霖雨路),北市区车场(霖雨路),1
沙坝营(霖雨路),昆烟二部,2
沙坝营(龙泉路),昆明烟厂,3
沙朗乡,大麦塘村,1
沙朗乡,招呼站,1
沙朗白族街,沙朗乡,1
沙沟村(新320国道),沙沟村东(新320国道),2
沙沟村东(新320国道),园艺场(新320国道),2
沙沟村东(新320国道),大自然集团,1
沙沟段(临时站),临时站,1
沙河北路口(沙河路),五华科技产业园(沙河路),1
沙河路口(大塘路),大塘路口(科普路),1
沙河路口(沙河北路),云南省阜外医院(沙河北路),1
沙河路口(沙河北路),普吉家园(小屯路),1
沙河路口(海屯路),大塘子,3
沙河路口(海屯路),金川路口(海屯路),1
沙河路口(王筇路),王筇路口(沙河路),1
沙河路口(王筇路),科普路口,1
沙河路口(王筇路),陈家营路口(金川路),1
沙河路口(陈家营路),西北部公交枢纽站(小屯路),1
沙河路口(陈家营路),陈家营路口(小屯路),1
沙靠村,河外村,1
沙靠村南口,沙靠村,1
沣源路东段,清水河村(沣源路),1
沣源路东段,清水河村(沣源路口),1
沣源路东段,金殿(穿金路口),1
沣源路中段,北部公交枢纽站,1
沣源路中段,北部公交枢纽站(沣源路),1
沣源路中段,昆曲岔口,1
沣源路口(北京路),北京路口(沣源路),1
沣源路口(北京路),昆十中(北京路),2
沣源路口(北京路),龙头街,5
沣源路口(龙江西路),幸福家园小区,1
沣源路口(龙泉路),市第二人民医院,2
沣源路口(龙泉路),龙泉路口(沣源路),1
河外村,甸头村,1
河宏路口(前卫西路),青青小镇,2
河宏路口(前卫西路),青青小镇(前卫西路),1
河宏路口(前福路),前福路口(前旺路),1
河宏路口(前福路),海盛路口(前福路),1
河尾村,大坝村,3
河尾村,西贡码头(滇池路),3
河尾村,西贡码头(迎海路),2
河尾村,边防路口(滇池路),2
河底村,沙朗乡,1
油管桥,小菜园立交桥,3
油管桥,环城北路,2
泉林雅居小区西,泉林雅居小区,1
波罗村,北辰大道路口(穿金路),1
波罗村,省精神病医院,5
泰安路口(新北路),白龙潭淏园3号门,2
洒金巷口(海埂路),前兴路口(绿荫大道),1
洒金巷口(海埂路),篆塘,1
洒金巷口(海埂路),绿荫大道路口,3
洒金巷口(海埂路),豆腐营(云兴路),2
洒金巷口(海埂路),豆腐营(海埂路),3
洛羊街道办(石龙路),小新册村(石龙路),1
洛羊街道办(石龙路),小新册村口,1
洛羊黄土坡,呈贡工业园,1
洛阳黄土坡招呼站,洛羊黄土坡,1
洛龙公园(彩云北路),彩云南路口(春融街),1
洛龙公园(彩云南路),呈黄立交桥北,2
洛龙公园(彩云南路),洛龙村(彩云南路),1
洛龙公园(石龙路),洛龙村(石龙路),1
洛龙公园(祥和街),谊康北路,2
洛龙公园西,谊康北路口(春融街),1
洛龙村(和谐路),彩云南路口(春融街),1
洛龙村(彩云南路),彩云南路口(春融街),1
洛龙村(彩云南路),洛龙公园(彩云南路),2
洛龙村(石龙路),洛羊街道办(石龙路),1
洛龙村(祥和街),谊康北路,1
津桥学院,长水新村,1
洪家营,科医路口(洪源路),2
洪家营,高新区车场,1
洪源路口(科医路),昌源中路口(科医路),1
洪源路口(科医路),海源中路,1
洪源路口(科医路),海源中路南段,1
洪源路口(科医路),海源中路口(科光路),1
海东湿地公园,宝丰湿地公园,2
海华街口,福保村,1
海口,海口(农村信用社),1
海口(车场),新发小区,1
海口车场,海口,1
海口镇,大渔路地铁站,1
海埂公园(滇池路),云南民族村,2
海埂公园东门,体院路口(兴体路),2
海埂别墅区,海埂长堤,1
海埂别墅区,金柳西路口(红塔西路),1
海埂旅游索道站,观景路,1
海埂村,海埂公园(滇池路),1
海埂村,海埂公园东门,1
海埂路口(前卫西路),春晓花园小区,3
海埂长堤,海埂别墅区,1
海埂长堤,观景路中段,2
海子村,旧村,1
海子村(新320国道),双拥站,1
海子村水库,海子村,1
海宏路口(前卫西路),太河村(前卫西路),1
海宏路口(前卫西路),滇池路口(前卫西路),1
海屯路口(慧谷路),慧谷路口(海屯路),1
海屯路口(慧谷路),海源北路口(慧谷路),2
海屯路口(沙河路),大塘路口(沙河路),1
海屯路口(科新路),高新区管委会(科新路),1
海屯路口(科新路),高新区管委会(科高路),1
海屯路口(西三环),龙院村,1
海屯路口西三环,丽阳星城小区(海源北路),1
海润路口(海宏路),海雅路口(海宏路),2
海源中路,海源中路南段,1
海源中路,澳霖公寓(海源中路),5
海源中路南段,海源中路,3
海源中路南段,茭菱路西口,1
海源中路南段,西一中,1
海源中路口,假日城市小区,1
海源中路口(滇缅大道),假日城市小区(滇缅大道),1
海源中路口(滇缅大道),昌源路口(滇缅大道),6
海源中路口(滇缅大道),澳霖公寓(海源中路),1
海源中路口(滇缅大道),黄土坡立交桥西口,2
海源中路口(科光路),昌源中路口(科光路),2
海源北路,商院路口,1
海源北路,科泰路口(海源北路),1
海源北路口(慧谷路),丽阳星城小区(海源北路),1
海源北路口(慧谷路),商院路口(海源北路),1
海源北路口(慧谷路),海屯路口(慧谷路),1
海源北路口(科开路),科开路口(科园路),2
海源北路口(科开路),科高路口(科开路),1
海源北路西口,丽阳星城小区(海源北路),2
海源北路西口,海源北路,1
海源北路西口,海源寺北,5
海源南路北,兴苑路,1
海源南路北,海源南路口(昆州路),2
海源南路北,西一中,1
海源南路口,近华浦路口,1
海源南路口(人民西路),昌源南路口(人民西路),1
海源南路口(人民西路),西苑立交桥,1
海源南路口(昆州路),张家村(昆州路),2
海源南路口(昆州路),秀苑路口(昆州路),2
海源寺,海源北路西口,1
海源寺(西三环东),海源北路西口,2
海源寺(西三环东),海源寺北,1
海源寺(西三环西),海源寺车场,5
海源寺(西三环西),西三环路口(班庄村),1
海源寺北,海源寺(西三环西),6
海源寺车场,海源寺(西三环东),3
海盛路口(前福路),广福小区,1
海蓝路口(海宏路),海润路口(海宏路),2
海边沟,中闸(广福路),3
海边沟,双凤路口(广福路),1
海边沟,广福路口(双凤路),3
海边沟,昌宏路口(广福路),1
海雅路口(海宏路),海宏路口(前卫西路),1
清水沟,山水驾校,1
清水河村,昆曲岔口,1
清水河村(沣源路),沣源路东段,1
清水河村(沣源路),清水河村北口,1
清水河村(沣源路口),野生动物园路口,2
清水河村北口,昆曲岔口,1
清水河村北口,沣源路中段,1
清苑路,梁源西区(清苑路),1
渔博路口(元宝路),渔博路口(长风路),1
渔博路口(博欣路),华光路口(博欣路),1
渔博路口(博欣路),博欣路东口,1
渔博路口(长风路),大梨园,1
渔堆村,中北集团,1
渔堆村,大坝村,7
渔堆村,平桥村(广福路),1
渔堆村,广福路口(滇池路),3
渔村,高庙村,1
渔浦路口,园宝村(云南白药街),1
渔浦路口,罗家村,1
渔浦路口(古滇路),滇韵路口(欣城路),1
渔舟路,太平关东,1
温泉,珍泉村,1
温馨家园(金色大道),北辰大道路口(北京路),1
温馨家园(金色大道),水乡路口(金色大道),3
湖滨路,海埂村,2
湖畔之梦小区,中北集团,2
湖畔之梦小区,太家河,3
湖畔之梦小区,平桥村(广福路),1
湖畔之梦小区,昆州路口,1
湖畔之梦小区,滇池路口(广福路),2
湖畔之梦小区,眠山车场,1
湖畔之梦小区,金牛小区,1
湖畔之梦小区,青青小镇,1
湖西小区站,凌波小区,1
湾流海小区,付家营路口(古渡口路),2
溪畔丽景小区,金锡路,1
溪麓南郡小区,秧田坝,1
滇中新区中关村电子城,百世快递物流园,1
滇中智能制造产业园,云瑞路口(云水路),1
滇池会展中心(环湖东路),广福路口(官南大道),1
滇池会展中心(环湖东路),昌宏西路口(环湖东路),2
滇池会展中心(环湖东路),海华街口,1
滇池会展中心(环湖东路),湖畔之梦小区,1
滇池会展中心(环湖东路),滇池卫城(红塔东路),1
滇池会展中心(环湖东路),滇池星城小区(老干部活动中心),1
滇池会展中心(环湖东路),范家村(环湖东路),1
滇池卫城(红塔东路),兴体路口(红塔东路),1
滇池卫城(红塔东路),广福路口(红塔东路),2
滇池卫城(红塔东路),滇池路口(红塔东路),2
滇池卫城(红塔东路),西贡码头(滇池路),1
滇池卫城实验中学,体院路,1
滇池卫城实验中学,滇池卫城(红塔东路),1
滇池卫城小区,滇池卫城幼儿园,1
滇池卫城幼儿园,万达大道,1
滇池卫城幼儿园,滇池卫城实验中学,1
滇池国际会展中心(环湖东路),范家村(环湖东路),1
滇池度假区实验学校,滇池卫城幼儿园,1
滇池度假区管委会,西贡码头(滇池路),1
滇池度假区管委会(滇池路),七公里(滇池路),4
滇池度假区管委会(滇池路),河尾村,1
滇池度假区管委会(滇池路),西贡码头(滇池路),3
滇池度假区管委会(滇池路),西贡码头(迎海路),1
滇池星城南(三太线),滇池星城小区东,1
滇池星城小区,上可乐村口(驼峰街),4
滇池星城小区,斗南街口(环湖东路),1
滇池星城小区,滇池会展中心(环湖东路),1
滇池星城小区(海湖路),滇池星城小区,4
滇池星城小区(老干部活动中心),昆明南站西广场,1
滇池星城小区东,呈贡体训基地西,1
滇池路口(前卫西路),西贡码头(滇池路),1
滇池路口(广福路),广福路口(滇池路),1
滇池路口(广福路),张家村(兴苑路),1
滇池路口(日新西路),柳苑,1
滇池路口(日新西路),阳光花园小区(日新西路),1
滇池路口(日新西路),阳光花园小区(阳光中路),2
滇池路口(海宏路),海蓝路口(海宏路),1
滇池路口(环城西路),华昌路口(环城南路),1
滇池路口(环城西路),昆明冠生园,2
滇池路口(环城西路),昆明冠生园(严家地),1
滇池路口(环城西路),气象路口(环城西路),5
滇池路口(红塔东路),七公里,1
滇池路口(红塔东路),七公里(滇池路),3
滇池路口(红塔东路),兴体路口(红塔东路),1
滇池路口(红塔东路),红塔东路口(滇池路),2
滇缅大道西段,小团山(滇缅大道),5
滇缅大道西段,黑林铺(滇缅大道),2
滇缅大道路口,假日城市小区(昌源中路),1
滇缅大道路口(昌源北路),假日城市小区(滇缅大道),1
滇缅大道路口(昌源北路),科发路口(昌源北路),1
滇缅大道路口(科新路),昌源北路口(科新路),1
滇缅大道路口(科新路),黑林铺(滇缅大道),2
滇韵路口(欣城路),大渔公园,1
滇韵路口(渔浦路),长风路口(渔博路),1
滑草场,龙潭,1
滨江俊园,万华路口(白云路),1
潘家湾,小西门车场,1
潘家湾,潘家湾(西昌路),2
潘家湾(人民西路),小西门(人民西路),5
潘家湾(人民西路),市体育馆(环城西路),2
潘家湾(人民西路),棕树营,1
潘家湾(人民西路),环城西路口(人民西路),1
潘家湾(人民西路),百汇商场,1
潘家湾(人民西路),翠湖南路,1
潘家湾(人民西路)1,棕树营,1
潘家湾(西安马路),篆塘,2
潘家湾(西昌路),昆师路,1
潘家湾(西昌路),潘家湾2,1
潘家湾(西昌路),环城西路口(茭菱路),1
潘家湾(西昌路),百汇商场,2
潘家湾(西昌路),篆塘,3
潘家湾(西昌路),篆塘(大观路),1
潘家湾(西昌路),西站,1
潘家湾2,师范大学,1
澳霖公寓(海源中路),国际花园(海源北路),4
澳霖公寓(海源中路),海源中路,1
澳霖公寓(海源中路),海源中路口(滇缅大道),1
澳霖公寓(海源中路),黄土坡立交桥西口,2
火电公司,昆船培训中心,1
火车北站(北京路),凤凰新村,4
火车北站(北京路),圆通街,1
火车北站(北京路),穿心鼓楼(北京路),1
火车北站(环城北路),张官营南口,1
火车北站(环城北路),油管桥,3
灯盏花街口(尚德街),化古城村(尚德街),2
煤机新村,省精神病医院,1
煤机新村,铂金大道,2
煤机新村,铂金大道路口(穿金路),3
照西村,螺蛳湾公交枢纽站,1
照西村,螺蛳湾公交枢纽站(彩云北路),1
照西村,螺蛳湾公交枢纽站(怡安路),1
爬齿山,芦柴湾,1
牛头山地铁站,韶光街西口,1
牛街庄,八公里下穿路口,1
牛街庄,昌宏路口(贵昆路),6
牛街庄,朱家村(贵昆路),2
牛街庄,牛街庄村,1
牛街庄,经开区车场,1
牛街庄(贵昆路),昌宏路口(贵昆路),1
牛街庄村,朱家村,1
独秧田,龙庆头村,1
猫猫箐村,赤松坪,1
玉峰路口(王筇路),海屯路口(西三环),1
玉峰路口(王筇路),王筇路西段,1
玉峰路口(王筇路),自卫村(西三环),1
玉峰路口(陈家营路),康明路口(陈家营路),2
玉峰路口(陈家营路),萃源路口(景文西街),1
玉春苑,望春苑,1
玉春苑3号门,玉春苑,1
玉案山,昆富路,1
玉案山岔路口,黑筇段路口,1
玉案山路中段,云感寺,1
玉缘路口(顺通大道),宝泽路口(顺通大道),1
玉缘路口(顺通大道),羊甫车场,3
玉缘路口(龙辉路),玉缘路口(顺通大道),2
玉缘路地铁站,义路村口(玉缘路),1
玉缘路地铁站,羊甫村西,1
王大桥,光明路西口,1
王大桥,新迎路口(人民东路),4
王大桥,虹桥路口(金瓦路),1
王大桥,金瓦路口(虹桥路),5
王官村,矣六村南,1
王家庄(环湖东路),新村,3
王家村(昌宏西路),广福路口(昌宏西路),1
王家村(昌宏西路),昌宏路口(广福路),1
王家桥,观音寺,1
王家桥,观音寺社区,1
王家桥(普吉路),普吉路中段,4
王家桥(普吉路),王家桥(王家桥路),1
王家桥(普吉路),观音寺,1
王家桥(普吉路),观音寺社区,4
王家桥(王家桥路),云冶生活区,1
王家桥(王家桥路),冶炼厂,1
王家桥(王家桥路),羊仙坡北路,1
王家桥(王家桥路),观音寺社区,3
王家桥路,公交西部修理公司(普吉路),1
王家桥路,冶炼厂,1
王家营(石龙路),呈贡三中,1
王家营(石龙路),春漫大道,1
王家营(石龙路),金山路口(石龙路),1
王家营西站,张溪营南,1
王旗营(万宏路),金星东门,1
王旗营(白云路),小坝(穿金路),2
王旗营(白云路),穿金路口(白云路),1
王筇路,金川路口(王筇路),1
王筇路东口,小屯路口,1
王筇路东口,王家桥(普吉路),1
王筇路口(小屯路),大塘路口(小屯路),1
王筇路口(沙河路),五华科技产业园(沙河路),1
王筇路口(沙河路),大塘路口(沙河路),1
王筇路口(沙河路),沙河路口(大塘路),1
王筇路口(科普路),大塘路口(科普路),1
王筇路西段,王筇路,1
环兴街口(新丰路),环兴街口(杏果路),1
环兴街口(杏果路),梁峰路口(高登街),1
环城北路,小菜园立交桥,1
环城北路,席子营(环城东路),1
环城北路,席子营社区,2
环城北路,火车北站(北京路),1
环城北路,火车北站(环城北路),2
环城南路口(北京路),和平村(北京路),3
环城南路口(北京路),昆明站(永平路),2
环城南路口(华昌路),船房小区,1
环城西路口(人民西路),赵家堆,1
环城西路口(新闻路),新闻路西口,2
环城西路口(茭菱路),茭菱路,3
环城西路口(茭菱路),茭菱路口(环城西路),2
环湖东路北口,同仁路南段,1
环湖东路口(湖滨路),湖滨路,2
环湖东路口(珥季路),昌宏西路口(环湖东路),2
环湖东路口(珥季路),龙马村(珥季路),1
环湖东路口(福保路),新二村,1
环湖东路口(金湖路),大赵家村(金湖路),2
环湖东路口(金湖路),金湖路口(环湖东路),1
环西桥(大观路),920医院,3
环西桥(大观路),棕树营,1
环西桥(大观路),篆塘,1
环西桥(大观路),篆塘(大观路),1
环西桥(环城西路),920医院,1
环西桥(环城西路),棕树营,2
珍泉村,羊角村,1
珥季路中段,大都购物中心(彩云北路),1
珥季路中段,如意西路口(珥季路),2
班庄村,班庄村口,2
班庄村,西三环路口(班庄村),2
班庄村口,昆富路,3
班庄村口,班庄村,2
理工大学(景明南路),月华街,1
理工大学北门(学府路),冶金学校,4
理工大学北门(学府路),学府路口(教场中路),1
理工大学北门(学府路),教场西路口,1
理工大学北门(学府路),教场路口(学府路),2
理工大学北门(学府路),苏家塘,1
理工大学恬园,万青路口(致远路),1
理工大学恬园,致远路口(万青路),2
理工大学憬园,理工大学恬园,2
理工大学新迎校区,席子营(新兴路),1
理工大学新迎校区,席子营(环城东路),3
理工大学新迎校区,环城北路,1
理工大学新迎校区,白龙路,4
理工大学西门(建设路),地台寺,2
理工大学西门(建设路),苏家塘,2
理想小镇小区(希望路),佳湖花园(希望路),1
理想小镇小区(希望路),佳湖花园(日新东路),2
理想小镇小区(希望路),前兴路公交枢纽站,1
理想小镇小区(希望路),前旺路,1
瓦恭居委会,草鞋田,1
瓦窑村北口,瓦窑村南口,2
瓦窑村南口,沣源路口(北京路),2
生物谷街口(新丰路),环兴街口(新丰路),1
田家地,云检培训中心,1
电杆厂,大板桥明应寺,2
电杆厂,阿依村,6
甸头村,红泥凹,1
白云村,白云村西,1
白云村(高新大道),白云村北(高新大道),1
白云村北(高新大道),林塘社区,1
白云村西,白云村(高新大道),1
白云路东段,白龙路口(白云路),2
白云路东段,穿金路口(白云路),2
白云路口,霖雨桥(北京路),1
白云路口(北京路),凤凰新村,1
白云路口(北京路),金夏路,1
白云路口(北京路),金星立交桥,7
白云路口(教场东路),下马新村,2
白云路口(教场东路),巴士家园,1
白云路口(教场东路),白云路西口,2
白云路西口,江岸小区,2
白塔路口(人民东路),交三桥(北京路),2
白塔路口(人民东路),延安医院(人民东路),2
白塔路口(白龙路),大东新村(白塔路),1
白塔路口(白龙路),白龙路,2
白杨路口(青松路),茨坝正街路口,1
白杨路口(龙泉路),茨坝(龙泉路),2
白杨路口(龙泉路),茨坝新村,2
白水塘,清水沟,1
白水塘上村,公家村,1
白水塘上村,白水塘中村,1
白水塘中村,白水塘,1
白水塘岔口,大普吉村(普吉路),1
白沙河,东郊黄土坡,5
白沙河,市委党校(金瓦路),6
白沙润园小区,紫沙路口(景润路),1
白沙润园小区,青沙路口(景润路),2
白沙润园小区北,青沙路口(景润路),1
白沙街,白沙街1号站,2
