Number,bus_Name,bus_Stop,busstop_Longitude,busstop_Latitude,distance_m_,straight_Distance,busstop_Longitude84,busstop_Latitude84,straight_Distance_HeadToTail,distance,basic_price,total_price,start_time,end_time,company
185,233路(高新区车场--海埂公园(滇池路)),河尾村,102.661172,24.990074,664,662,102.6598513,24.99314193,10957.8,15.42868,1,2,,,昆明公交集团第一分公司
185,233路(高新区车场--海埂公园(滇池路)),西贡码头(滇池路),102.66273,24.984813,709,606,102.6614056,24.98787868,10957.8,15.42868,1,2,,,昆明公交集团第一分公司
185,233路(高新区车场--海埂公园(滇池路)),滇池度假区管委会(滇池路),102.665842,24.982179,432,429,102.66451,24.98523914,10957.8,15.42868,1,2,,,昆明公交集团第一分公司
185,233路(高新区车场--海埂公园(滇池路)),七公里(滇池路),102.669705,24.977648,638,637,102.6683636,24.98070137,10957.8,15.42868,1,2,,,昆明公交集团第一分公司
185,233路(高新区车场--海埂公园(滇池路)),红塔东路口(滇池路),102.671272,24.973676,505,469,102.6699268,24.97672688,10957.8,15.42868,1,2,,,昆明公交集团第一分公司
185,233路(高新区车场--海埂公园(滇池路)),云南民族村,102.668007,24.967396,774,772,102.6666701,24.97045391,10957.8,15.42868,1,2,,,昆明公交集团第一分公司
185,233路(高新区车场--海埂公园(滇池路)),海埂公园(滇池路),102.665398,24.961155,744,742,102.6640677,24.96421866,10957.8,15.42868,1,2,,,昆明公交集团第一分公司
186,234路(南屏街东口--北市区车场),南屏街东口,102.71315,25.037687,0,0,102.7117069,25.04065888,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),南太桥(青年路),102.716125,25.039015,1090,334,102.7146764,25.04198302,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),小花园(青年路),102.715561,25.043247,474,474,102.7141133,25.04621522,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),青年路,102.714958,25.047422,468,468,102.7135112,25.05039049,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),圆通山,102.714874,25.051476,453,451,102.7134273,25.05444415,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),鼓楼路,102.711662,25.055086,577,516,102.7102212,25.05805787,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),张官营南口,102.714828,25.058352,1168,483,102.7133812,25.06131945,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),张官营,102.715912,25.060656,284,278,102.7144631,25.06362188,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),万华路,102.717331,25.064371,441,437,102.7158795,25.0673348,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),志强路口(白云路),102.721581,25.066406,686,484,102.7201224,25.06936492,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),白云路口(北京路),102.724106,25.066454,310,254,102.7226434,25.06941041,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),金夏路,102.728256,25.074663,1123,1004,102.7267872,25.07761491,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),金实小区,102.732025,25.075338,467,387,102.7305513,25.07828704,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),金菊路口(金实路),102.733727,25.076794,237,236,102.7322513,25.0797418,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),北辰小区(北辰中路),102.736626,25.080017,463,462,102.735147,25.08296284,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),北辰中路,102.737633,25.081194,166,166,102.7361529,25.08413923,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),江东商业街,102.739563,25.084631,431,429,102.7380809,25.08757505,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),江东花园,102.738808,25.087547,472,333,102.7373265,25.09049108,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),江东四季园,102.736526,25.088619,260,259,102.7350468,25.09156406,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),金实西区(江东花园北路),102.733269,25.090483,388,388,102.7317934,25.09342975,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),月牙塘小区南门,102.727661,25.093838,679,677,102.7261925,25.09678855,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),红锦路口(龙江路),102.725296,25.094658,255,255,102.7238308,25.09761053,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),沙坝营(红锦路),102.725662,25.098989,576,483,102.7241962,25.10194081,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),红康路,102.727257,25.101622,402,334,102.7257888,25.10457219,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
186,234路(南屏街东口--北市区车场),北市区车场,102.728958,25.1003,249,226,102.7274875,25.10324892,7142,12.1076,1,2,630,2100,昆明公交集团第六分公司
187,235路(翠湖南路--云南野生动物园),翠湖南路,102.703537,25.045942,0,0,102.7021129,25.04892654,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),翠湖东门,102.70578,25.047504,306,285,102.7043511,25.05048498,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),圆通街,102.712105,25.050035,804,696,102.7106635,25.05300684,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),穿心鼓楼(穿金路),102.721405,25.049284,944,941,102.7199472,25.05224495,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),席子营(穿金路),102.723457,25.050009,236,222,102.7219959,25.05296781,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),理工大学新迎校区,102.728836,25.048702,760,561,102.7273672,25.05165621,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),白龙路,102.731476,25.048498,350,267,102.7300038,25.05145027,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),新迎路口(白龙路),102.736679,25.052122,661,661,102.7352007,25.05507073,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),石闸立交桥(白龙路),102.742363,25.053646,607,597,102.7408794,25.05659227,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),佳园小区(白龙路),102.746712,25.058725,732,715,102.7452251,25.06166978,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),人与自然小区,102.750095,25.062799,570,567,102.748606,25.06574311,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),世博园,102.755004,25.071324,1087,1069,102.7535127,25.07426766,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),世博花园酒店,102.755113,25.075503,465,465,102.7536216,25.07844625,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),铂金大道路口(穿金路),102.756003,25.082274,828,758,102.7545111,25.08521676,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),穿金路北段,102.761848,25.086397,751,746,102.7603551,25.08934128,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),金殿(穿金路口),102.76645,25.08849,685,519,102.7649573,25.09143649,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),沣源路东段,102.764465,25.091749,920,414,102.762972,25.09469405,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),清水河村(沣源路口),102.766655,25.095964,520,518,102.7651621,25.09890992,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),野生动物园路口,102.770373,25.097899,488,432,102.7688809,25.10084727,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
187,235路(翠湖南路--云南野生动物园),云南野生动物园,102.773355,25.099062,386,327,102.7718639,25.10201254,9183.5,12.09808,1,2,600,2030,昆明公交集团第四分公司
188,236路(金瓦路口(虹桥路)--北市区车场),金瓦路口(虹桥路),102.751389,25.040504,0,0,102.7499,25.04345059,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),王大桥,102.74865,25.041622,304,303,102.7471624,25.04456849,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),新迎路口(人民东路),102.739479,25.043911,1004,958,102.7379982,25.04685937,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),东华小区,102.734459,25.043938,506,506,102.7329834,25.04688886,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),新工人文化宫,102.727341,25.04335,721,720,102.7258744,25.04630603,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),白塔路口(人民东路),102.72319,25.042818,422,422,102.7217295,25.04577787,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),交三桥(北京路),102.719579,25.043477,463,371,102.7181243,25.04644055,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),凤凰村,102.719488,25.047096,403,402,102.7180334,25.05005924,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),穿心鼓楼(北京路),102.719482,25.050356,364,362,102.7180273,25.05331888,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),火车北站(北京路),102.72007,25.055334,563,557,102.7186141,25.0582957,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),凤凰新村,102.721901,25.060143,567,566,102.720442,25.06310225,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),白云路口(北京路),102.724121,25.066525,745,744,102.7226584,25.06948139,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),金星立交桥,102.727417,25.075342,1038,1035,102.7259494,25.07829454,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),北辰大道路口(北京路),102.733147,25.081593,905,903,102.7316718,25.08454068,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),江东花园北路口(北京路),102.736428,25.085725,570,566,102.734949,25.08867039,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),金安小区,102.738312,25.090764,592,592,102.7368309,25.093708,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),霖雨桥(霖雨路),102.737061,25.094088,526,390,102.7355811,25.09703228,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),霖雨路,102.734071,25.0951,322,321,102.7325943,25.09804583,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),月牙塘小区,102.730087,25.096437,428,428,102.7286151,25.0993854,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
188,236路(金瓦路口(虹桥路)--北市区车场),北市区车场,102.728821,25.098942,420,306,102.7273507,25.10189115,6884.1,10.85748,1,2,600,2200,昆明公交集团第六分公司
189,238路(牛街庄--羊甫车场),牛街庄,102.778837,25.005464,0,0,102.7773514,25.00842987,3747,5.4265,1,2,630,1800,昆明公交集团第二分公司
189,238路(牛街庄--羊甫车场),昌宏路口(贵昆路),102.782604,25.004336,400,400,102.7811209,25.0073061,3747,5.4265,1,2,630,1800,昆明公交集团第二分公司
189,238路(牛街庄--羊甫车场),经牛路口(昌宏路),102.780571,24.99851,838,679,102.7790867,25.00147856,3747,5.4265,1,2,630,1800,昆明公交集团第二分公司
189,238路(牛街庄--羊甫车场),经开路口(昌宏路),102.776772,24.996128,466,466,102.7752855,24.99909297,3747,5.4265,1,2,630,1800,昆明公交集团第二分公司
189,238路(牛街庄--羊甫车场),昆岭路口(云大西路),102.775734,24.987928,1263,918,102.7742473,24.99089301,3747,5.4265,1,2,630,1800,昆明公交集团第二分公司
189,238路(牛街庄--羊甫车场),云大西路,102.781296,24.980423,1009,1005,102.7798127,24.98339462,3747,5.4265,1,2,630,1800,昆明公交集团第二分公司
189,238路(牛街庄--羊甫车场),小普路口(云大西路),102.783745,24.978529,327,324,102.7822635,24.98150366,3747,5.4265,1,2,630,1800,昆明公交集团第二分公司
189,238路(牛街庄--羊甫车场),羊甫村,102.786836,24.977609,331,328,102.785357,24.98058757,3747,5.4265,1,2,630,1800,昆明公交集团第二分公司
189,238路(牛街庄--羊甫车场),羊甫车场,102.79365,24.974557,794,766,102.7921776,24.97754523,3747,5.4265,1,2,630,1800,昆明公交集团第二分公司
190,239路(普惠园(玉峰路)--黄土坡车场),普惠园(玉峰路),102.647743,25.097221,0,0,102.6464507,25.10030098,4470.8,8.51715,1,2,650,2020,昆明公交集团第一分公司
190,239路(普惠园(玉峰路)--黄土坡车场),玉峰路口(王筇路),102.645607,25.093334,564,483,102.6443195,25.09641789,4470.8,8.51715,1,2,650,2020,昆明公交集团第一分公司
190,239路(普惠园(玉峰路)--黄土坡车场),自卫村(西三环),102.644829,25.095318,343,234,102.6435431,25.09840297,4470.8,8.51715,1,2,650,2020,昆明公交集团第一分公司
190,239路(普惠园(玉峰路)--黄土坡车场),玉峰路口(陈家营路),102.648682,25.0977,643,470,102.6473876,25.10077835,4470.8,8.51715,1,2,650,2020,昆明公交集团第一分公司
190,239路(普惠园(玉峰路)--黄土坡车场),康明路口(陈家营路),102.654419,25.094839,663,660,102.6531115,25.09790759,4470.8,8.51715,1,2,650,2020,昆明公交集团第一分公司
190,239路(普惠园(玉峰路)--黄土坡车场),金川路口(陈家营路),102.657509,25.093884,330,329,102.6561942,25.09694709,4470.8,8.51715,1,2,650,2020,昆明公交集团第一分公司
190,239路(普惠园(玉峰路)--黄土坡车场),沙河路口(陈家营路),102.661339,25.09292,400,400,102.660015,25.0959761,4470.8,8.51715,1,2,650,2020,昆明公交集团第一分公司
190,239路(普惠园(玉峰路)--黄土坡车场),陈家营路口(小屯路),102.665459,25.091076,508,463,102.6641249,25.09412452,4470.8,8.51715,1,2,650,2020,昆明公交集团第一分公司
190,239路(普惠园(玉峰路)--黄土坡车场),王筇路口(小屯路),102.668053,25.085379,697,685,102.6667126,25.08842313,4470.8,8.51715,1,2,650,2020,昆明公交集团第一分公司
190,239路(普惠园(玉峰路)--黄土坡车场),大塘路口(小屯路),102.670097,25.080824,547,547,102.6687517,25.08386468,4470.8,8.51715,1,2,650,2020,昆明公交集团第一分公司
190,239路(普惠园(玉峰路)--黄土坡车场),中坝路口(小屯路),102.671181,25.076019,555,545,102.6698331,25.07905809,4470.8,8.51715,1,2,650,2020,昆明公交集团第一分公司
190,239路(普惠园(玉峰路)--黄土坡车场),二环北路口(小屯路),102.670975,25.073534,278,277,102.6696277,25.07657373,4470.8,8.51715,1,2,650,2020,昆明公交集团第一分公司
190,239路(普惠园(玉峰路)--黄土坡车场),普吉路南口,102.673668,25.066872,1733,789,102.6723141,25.06990728,4470.8,8.51715,1,2,650,2020,昆明公交集团第一分公司
190,239路(普惠园(玉峰路)--黄土坡车场),黄土坡后街,102.673997,25.06424,295,294,102.6726424,25.06727492,4470.8,8.51715,1,2,650,2020,昆明公交集团第一分公司
190,239路(普惠园(玉峰路)--黄土坡车场),黄土坡车场,102.671745,25.063398,968,245,102.6703961,25.06643731,4470.8,8.51715,1,2,650,2020,昆明公交集团第一分公司
191,241路(司家营地铁站--云南野生动物园),司家营地铁站,102.745143,25.109197,0,0,102.7436556,25.11213717,3062.1,4.83022,1,2,630,2000,昆明公交集团第四分公司
191,241路(司家营地铁站--云南野生动物园),北京路口(司家营街),102.745365,25.107413,651,200,102.7438775,25.11035327,3062.1,4.83022,1,2,630,2000,昆明公交集团第四分公司
191,241路(司家营地铁站--云南野生动物园),司家营街,102.750247,25.105781,524,524,102.7487566,25.10872097,3062.1,4.83022,1,2,630,2000,昆明公交集团第四分公司
191,241路(司家营地铁站--云南野生动物园),司家营街中段,102.752956,25.104883,291,290,102.7514645,25.10782318,3062.1,4.83022,1,2,630,2000,昆明公交集团第四分公司
191,241路(司家营地铁站--云南野生动物园),通源路口(司家营街),102.756226,25.103781,352,351,102.7547334,25.10672182,3062.1,4.83022,1,2,630,2000,昆明公交集团第四分公司
191,241路(司家营地铁站--云南野生动物园),司家营街口(严家山路),102.758368,25.101441,401,338,102.756875,25.1043826,3062.1,4.83022,1,2,630,2000,昆明公交集团第四分公司
191,241路(司家营地铁站--云南野生动物园),昆曲岔口,102.766771,25.100304,1675,856,102.765278,25.1032496,3062.1,4.83022,1,2,630,2000,昆明公交集团第四分公司
191,241路(司家营地铁站--云南野生动物园),清水河村(沣源路口),102.767591,25.099657,146,110,102.7660982,25.10260317,3062.1,4.83022,1,2,630,2000,昆明公交集团第四分公司
191,241路(司家营地铁站--云南野生动物园),野生动物园路口,102.770499,25.098016,415,345,102.7690069,25.10096435,3062.1,4.83022,1,2,630,2000,昆明公交集团第四分公司
191,241路(司家营地铁站--云南野生动物园),云南野生动物园,102.773385,25.098984,377,310,102.7718939,25.10193457,3062.1,4.83022,1,2,630,2000,昆明公交集团第四分公司
192,244路(苏家塘--草海公交首末站),苏家塘,102.692177,25.062733,0,0,102.6907779,25.06573444,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
192,244路(苏家塘--草海公交首末站),苏家塘路,102.69133,25.061741,191,139,102.6899329,25.06474404,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
192,244路(苏家塘--草海公交首末站),景秀庄园小区(虹山东路),102.688454,25.062075,311,292,102.6870638,25.06508313,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
192,244路(苏家塘--草海公交首末站),阳光果香小区(学府路),102.683385,25.063859,663,548,102.6820071,25.06687623,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
192,244路(苏家塘--草海公交首末站),虹山新村,102.681315,25.062839,238,237,102.6799422,25.0658602,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
192,244路(苏家塘--草海公交首末站),麻园(科业路),102.675265,25.058125,822,804,102.6739074,25.06115816,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
192,244路(苏家塘--草海公交首末站),省社科联(二环西路),102.670799,25.05395,683,646,102.6694527,25.05699213,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
192,244路(苏家塘--草海公交首末站),西苑立交桥北口,102.67046,25.047635,706,703,102.6691147,25.05067848,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
192,244路(苏家塘--草海公交首末站),西苑立交桥,102.66628,25.045972,590,460,102.6649452,25.04902363,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
192,244路(苏家塘--草海公交首末站),海源南路北,102.661628,25.045408,558,473,102.6603046,25.04846846,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
192,244路(苏家塘--草海公交首末站),海源南路口(昆州路),102.662322,25.042391,418,343,102.660997,25.0454505,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
192,244路(苏家塘--草海公交首末站),秀苑路口(昆州路),102.666016,25.041889,380,376,102.6646819,25.04494159,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
192,244路(苏家塘--草海公交首末站),秋苑小区(昆州路),102.66745,25.038212,520,434,102.6661125,25.04126228,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
192,244路(苏家塘--草海公交首末站),梁源小区,102.66674,25.036703,234,182,102.6654043,25.03975481,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
192,244路(苏家塘--草海公交首末站),西山区政府(丽苑路),102.663451,25.036927,332,332,102.6621234,25.039985,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
192,244路(苏家塘--草海公交首末站),新发小区(海源南路),102.660755,25.036233,349,282,102.659434,25.03929613,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
192,244路(苏家塘--草海公交首末站),小河埂(碧鸡路),102.660503,25.027457,1091,976,102.6591829,25.03052162,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
192,244路(苏家塘--草海公交首末站),西三环路口(碧鸡路),102.655694,25.025985,512,511,102.6543854,25.02905861,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
192,244路(苏家塘--草海公交首末站),草海公交首末站,102.654049,25.017973,1680,906,102.6527445,25.02105052,6287,10.27286,1,2,600,2100,昆明公交集团第五分公司
193,247路(银海森林小区(日新路)--金色交响家园小区),银海森林小区(日新路),102.725494,25.001007,0,0,102.7240313,25.00396968,6680.7,9.31609,1,2,630,2000,昆明公交集团第二分公司
193,247路(银海森林小区(日新路)--金色交响家园小区),银苑小区(日新路),102.729218,25.001507,379,379,102.7277501,25.00446649,6680.7,9.31609,1,2,630,2000,昆明公交集团第二分公司
193,247路(银海森林小区(日新路)--金色交响家园小区),宝海路口(日新路),102.735344,25.003508,708,656,102.7338686,25.00646315,6680.7,9.31609,1,2,630,2000,昆明公交集团第二分公司
193,247路(银海森林小区(日新路)--金色交响家园小区),关南路口(日新路),102.739876,25.004236,464,464,102.738396,25.00718891,6680.7,9.31609,1,2,630,2000,昆明公交集团第二分公司
193,247路(银海森林小区(日新路)--金色交响家园小区),关平路口(日新路),102.743843,25.004869,406,406,102.7423597,25.00782058,6680.7,9.31609,1,2,630,2000,昆明公交集团第二分公司
193,247路(银海森林小区(日新路)--金色交响家园小区),关上(日新路),102.748207,25.008446,608,593,102.7467206,25.01139644,6680.7,9.31609,1,2,630,2000,昆明公交集团第二分公司
193,247路(银海森林小区(日新路)--金色交响家园小区),官渡区医院,102.751589,25.011437,478,476,102.7501008,25.01438703,6680.7,9.31609,1,2,630,2000,昆明公交集团第二分公司
193,247路(银海森林小区(日新路)--金色交响家园小区),彩云北路口(关通路),102.754143,25.01685,690,655,102.7526536,25.01979964,6680.7,9.31609,1,2,630,2000,昆明公交集团第二分公司
193,247路(银海森林小区(日新路)--金色交响家园小区),三公里,102.750427,25.02389,983,868,102.748939,25.0268385,6680.7,9.31609,1,2,630,2000,昆明公交集团第二分公司
193,247路(银海森林小区(日新路)--金色交响家园小区),黑土凹(金马路),102.751389,25.027323,500,394,102.7499004,25.03027112,6680.7,9.31609,1,2,630,2000,昆明公交集团第二分公司
193,247路(银海森林小区(日新路)--金色交响家园小区),东骧神骏小区(东风东路),102.749763,25.0305,390,389,102.7482751,25.03344773,6680.7,9.31609,1,2,630,2000,昆明公交集团第二分公司
193,247路(银海森林小区(日新路)--金色交响家园小区),水木山居小区(金马路),102.749977,25.034727,491,470,102.7484889,25.03767423,6680.7,9.31609,1,2,630,2000,昆明公交集团第二分公司
193,247路(银海森林小区(日新路)--金色交响家园小区),金瓦路,102.752934,25.03855,565,519,102.7514444,25.04149693,6680.7,9.31609,1,2,630,2000,昆明公交集团第二分公司
193,247路(银海森林小区(日新路)--金色交响家园小区),虹桥路口(金瓦路),102.755681,25.040143,335,329,102.7541905,25.04309017,6680.7,9.31609,1,2,630,2000,昆明公交集团第二分公司
193,247路(银海森林小区(日新路)--金色交响家园小区),金沙路口,102.758242,25.043481,453,452,102.7567508,25.04642845,6680.7,9.31609,1,2,630,2000,昆明公交集团第二分公司
193,247路(银海森林小区(日新路)--金色交响家园小区),郭家凹,102.764067,25.04724,781,720,102.7625753,25.05018942,6680.7,9.31609,1,2,630,2000,昆明公交集团第二分公司
193,247路(银海森林小区(日新路)--金色交响家园小区),金瓦路口(金瓦巷),102.770523,25.048532,674,666,102.7690324,25.05148538,6680.7,9.31609,1,2,630,2000,昆明公交集团第二分公司
193,247路(银海森林小区(日新路)--金色交响家园小区),金色交响家园小区,102.769669,25.045811,414,315,102.7681782,25.04876406,6680.7,9.31609,1,2,630,2000,昆明公交集团第二分公司
194,250路(大渔公园--东盟森林小区),大渔公园,102.802339,24.825421,0,0,102.8008809,24.82844065,8974.8,14.12214,2,2,,,昆明公交集团第七分公司
194,250路(大渔公园--东盟森林小区),渔舟路,102.7998,24.823976,859,302,102.7983389,24.8269917,8974.8,14.12214,2,2,,,昆明公交集团第七分公司
194,250路(大渔公园--东盟森林小区),太平关东,102.797813,24.82579,338,284,102.7963495,24.8288024,8974.8,14.12214,2,2,,,昆明公交集团第七分公司
194,250路(大渔公园--东盟森林小区),太平关,102.794323,24.828928,865,496,102.7928556,24.83193482,8974.8,14.12214,2,2,,,昆明公交集团第七分公司
194,250路(大渔公园--东盟森林小区),松花铺,102.796671,24.837452,1081,977,102.7952059,24.84046144,8974.8,14.12214,2,2,,,昆明公交集团第七分公司
194,250路(大渔公园--东盟森林小区),松花铺北,102.800888,24.844809,951,922,102.7994276,24.84782426,8974.8,14.12214,2,2,,,昆明公交集团第七分公司
194,250路(大渔公园--东盟森林小区),滇池星城南(三太线),102.803635,24.847616,504,417,102.8021779,24.85063545,8974.8,14.12214,2,2,,,昆明公交集团第七分公司
194,250路(大渔公园--东盟森林小区),滇池星城小区东,102.80599,24.851723,529,515,102.8045358,24.85474597,8974.8,14.12214,2,2,,,昆明公交集团第七分公司
194,250路(大渔公园--东盟森林小区),呈贡体训基地西,102.805695,24.854523,314,313,102.8042403,24.85754515,8974.8,14.12214,2,2,,,昆明公交集团第七分公司
194,250路(大渔公园--东盟森林小区),祥丰街口(三太线),102.805499,24.858359,429,427,102.804044,24.86138039,8974.8,14.12214,2,2,,,昆明公交集团第七分公司
194,250路(大渔公园--东盟森林小区),上可乐村(三太线),102.805386,24.862721,489,485,102.8039307,24.8657417,8974.8,14.12214,2,2,,,昆明公交集团第七分公司
194,250路(大渔公园--东盟森林小区),三岔口村(兴呈路),102.806259,24.866536,440,433,102.8048047,24.86955775,8974.8,14.12214,2,2,,,昆明公交集团第七分公司
194,250路(大渔公园--东盟森林小区),呈贡三岔口,102.806532,24.870113,402,399,102.805078,24.8731348,8974.8,14.12214,2,2,,,昆明公交集团第七分公司
194,250路(大渔公园--东盟森林小区),下可乐村口(兴呈路),102.804825,24.874809,556,550,102.8033686,24.87782735,8974.8,14.12214,2,2,,,昆明公交集团第七分公司
194,250路(大渔公园--东盟森林小区),石碑村(兴呈路),102.802266,24.881576,816,796,102.8008062,24.88458929,8974.8,14.12214,2,2,,,昆明公交集团第七分公司
194,250路(大渔公园--东盟森林小区),呈贡龙街,102.80197,24.88543,430,430,102.8005097,24.88844234,8974.8,14.12214,2,2,,,昆明公交集团第七分公司
