ID,LABEL,Lat,Lng
霖雨路,霖雨路,25.094408,102.735718
中营东,中营东,24.945217,102.743546
宝矣路口,宝矣路口,24.948156,102.747726
官渡区政府,官渡区政府,24.949826,102.750109
新宝象河桥,新宝象河桥,24.95154,102.752586
广福路口(云秀路),广福路口(云秀路),24.952713,102.754288
官渡古镇(云秀路),官渡古镇(云秀路),24.955456,102.758194
官渡街道办事处,官渡街道办事处,24.957687,102.76136
六谷村(云秀路),六谷村(云秀路),24.959883,102.764488
雨花公交枢纽站,雨花公交枢纽站,24.836927,102.843507
彩云南路口(景明南路),彩云南路口(景明南路),24.839909,102.843694
万青路口(景明南路),万青路口(景明南路),24.843559,102.848459
景明南路,景明南路,24.848329,102.851497
聚贤街口(景明南路),聚贤街口(景明南路),24.854136,102.852001
聚贤街,聚贤街,24.856319,102.848108
春融东路,春融东路,24.859796,102.844162
联大街口(春融东路),联大街口(春融东路),24.86339,102.842873
祥园街口(春融东路),祥园街口(春融东路),24.867717,102.841345
宝珠街口(春融东路),宝珠街口(春融东路),24.8722,102.839722
锦绣大街口(春融东路),锦绣大街口(春融东路),24.87842,102.837548
市委(春融东路),市委(春融东路),24.882843,102.835955
新区会堂(春融街),新区会堂(春融街),24.88629,102.832565
彩云南路口(春融街),彩云南路口(春融街),24.884883,102.828099
春融街地铁站B口,春融街地铁站B口,24.885282,102.825139
洛龙村(彩云南路),洛龙村(彩云南路),24.889427,102.823685
洛龙公园(彩云南路),洛龙公园(彩云南路),24.896107,102.820699
呈黄立交桥北,呈黄立交桥北,24.897947,102.816962
呈贡东门坡,呈贡东门坡,24.898555,102.807292
广福立交南,广福立交南,24.938958,102.772157
银苑小区,银苑小区,25.001658,102.729536
西贡码头(迎海路),西贡码头(迎海路),24.984931,102.659826
迎海路,迎海路,24.983854,102.655655
滇池卫城(红塔东路),滇池卫城(红塔东路),24.976398,102.684549
广福路口(红塔东路),广福路口(红塔东路),24.977374,102.688231
太平寺,太平寺,24.972818,102.755836
吉祥中路口(金源大道),吉祥中路口(金源大道),24.969792,102.75184
吉祥西路口(金源大道),吉祥西路口(金源大道),24.967539,102.748885
广福路口(巫家坝路),广福路口(巫家坝路),24.973155,102.729388
上五甲村(巫家坝路),上五甲村(巫家坝路),24.964553,102.723446
上五甲,上五甲,24.960877,102.719375
永胜村委会,永胜村委会,24.959345,102.717179
永胜村一组,永胜村一组,24.958003,102.715339
永胜村,永胜村,24.954891,102.713034
麻园(科业路),麻园(科业路),25.058099,102.675221
西山区政府(秀苑路),西山区政府(秀苑路),25.037422,102.664922
五腊隧道西,五腊隧道西,24.926584,102.770035
螺蛳湾仓储区东,螺蛳湾仓储区东,24.925846,102.766251
云龙村,云龙村,24.923365,102.760674
云龙村南口,云龙村南口,24.921619,102.759315
关锁村,关锁村,24.919661,102.75663
渔村,渔村,24.925077,102.750153
高庙村,高庙村,24.926533,102.754669
螺蛳湾仓储区,螺蛳湾仓储区,24.928438,102.761016
螺蛳湾仓储区东(云福街),螺蛳湾仓储区东(云福街),24.92714,102.765204
昌源中路口(科医路),昌源中路口(科医路),25.056085,102.660282
平桥村(西福路),平桥村(西福路),25.009384,102.671345
西华园(西福路),西华园(西福路),25.021545,102.682409
昆州路口(秀苑路),昆州路口(秀苑路),25.041788,102.66526
海源南路口(昆州路),海源南路口(昆州路),25.042578,102.660553
张家村(昆州路),张家村(昆州路),25.043156,102.651108
平桥村(广福路),平桥村(广福路),25.007331,102.671411
怡景路,怡景路,24.979033,102.656769
红塔西路口(怡景路),红塔西路口(怡景路),24.975155,102.658348
国贸路口(宝海路),国贸路口(宝海路),25.008507,102.735955
张家村(昌源南路),张家村(昌源南路),25.040733,102.655296
上锦路,上锦路,25.044809,102.645638
向化村(双凤路),向化村(双凤路),24.98234,102.729149
万德新村,万德新村,24.989878,102.731424
双凤路北口,双凤路北口,24.995869,102.732826
豆腐营(云兴路),豆腐营(云兴路),25.017348,102.707287
莲花池正街,莲花池正街,25.057522,102.702322
莲花池公园西门,莲花池公园西门,25.060117,102.7001
教场中路口(教场北路),教场中路口(教场北路),25.072405,102.695707
教场北路西段,教场北路西段,25.073754,102.693559
信息产业基地车场,信息产业基地车场,24.935781,102.845972
石龙路口(秋锦路),石龙路口(秋锦路),24.934297,102.843702
经开区管委会(春漫大道),经开区管委会(春漫大道),24.946536,102.841115
云湾路口(春漫大道),云湾路口(春漫大道),24.947214,102.837878
红枫路口(林溪路),红枫路口(林溪路),24.945655,102.833932
大冲村(林溪路),大冲村(林溪路),24.942912,102.831654
晨光路口(拓翔路),晨光路口(拓翔路),24.942943,102.826059
云霞路口(拓翔路),云霞路口(拓翔路),24.948225,102.827127
春漫大道路口(拓翔路),春漫大道路口(拓翔路),24.952405,102.831628
云景路口(拓翔路),云景路口(拓翔路),24.959388,102.834132
拓翔路中段,拓翔路中段,24.96155,102.83419
凌源路口(拓翔路),凌源路口(拓翔路),24.966963,102.834587
大冲村(拓翔路),大冲村(拓翔路),24.976471,102.833568
公家村(昆石公路),公家村(昆石公路),24.983668,102.827192
富春街口,富春街口,25.043524,102.701706
核桃箐,核桃箐,25.086178,102.7004
教兴路口(核桃箐路),教兴路口(核桃箐路),25.082383,102.705352
核桃箐路,核桃箐路,25.080729,102.707115
教兴路南段,教兴路南段,25.077257,102.706818
海盛路口(前福路),海盛路口(前福路),24.983824,102.69497
广福小区,广福小区,24.980894,102.694023
希望路,希望路,24.982201,102.711517
华都小区(华晨路),华都小区(华晨路),24.97549,102.710486
逸华路口(华晨路),逸华路口(华晨路),24.973299,102.710994
张家庙西,张家庙西,24.972977,102.713694
叶家村西,叶家村西,24.970994,102.712669
逸雅路,逸雅路,24.97082,102.710638
云秀路,云秀路,24.966758,102.773668
云秀路口(广居路),云秀路口(广居路),24.966927,102.775946
广居路,广居路,24.964041,102.777552
子泰路口(广居路),子泰路口(广居路),24.959818,102.779045
子君花园小区,子君花园小区,24.956732,102.779913
广居路南段,广居路南段,24.954058,102.780751
子君村东,子君村东,24.950139,102.781797
新螺蛳湾公交枢纽站(怡安路),新螺蛳湾公交枢纽站(怡安路),24.930009,102.778234
九夏云水小区,九夏云水小区,24.995792,102.675888
金兰路口(前卫西路),金兰路口(前卫西路),25.011702,102.701691
大树营,大树营,25.038324,102.739136
昆三中(春融东路),昆三中(春融东路),24.882904,102.835663
政务服务中心(锦绣大街),政务服务中心(锦绣大街),24.877327,102.836266
二号楼(和谐路),二号楼(和谐路),24.877018,102.832848
市政府(和谐路),市政府(和谐路),24.881445,102.831284
滇池路口(广福路),滇池路口(广福路),25.003073,102.675412
西华小区(西园路),西华小区(西园路),25.028048,102.686531
雨花公交枢纽站(大学城地铁站),雨花公交枢纽站(大学城地铁站),24.836897,102.84346
雨花公交枢纽站(彩云南路),雨花公交枢纽站(彩云南路),24.83497,102.843073
黄土坡车场,黄土坡车场,25.063381,102.671684
滇池星城小区,滇池星城小区,24.861806,102.794852
市委花园,市委花园,25.028898,102.715
新螺蛳湾公交枢纽站(车场),新螺蛳湾公交枢纽站(车场),24.930308,102.776298
永胜路,永胜路,25.018047,102.723473
弥勒寺(金碧路),弥勒寺(金碧路),25.032917,102.701532
斗南村(鲜花大道),斗南村(鲜花大道),24.901361,102.781426
斗南(瑞香西街),斗南(瑞香西街),24.898277,102.783481
呈贡广场,呈贡广场,24.889579,102.797118
富康路口,富康路口,24.889913,102.804952
洛龙公园西,洛龙公园西,24.884735,102.815977
谊康北路口(春融街),谊康北路口(春融街),24.881914,102.819197
昆三中(春融街),昆三中(春融街),24.887413,102.83684
景明北路口(春融街),景明北路口(春融街),24.88898,102.841879
昆百大新都会(祥和街),昆百大新都会(祥和街),24.892079,102.846454
大新册村,大新册村,24.898095,102.841879
新册公交枢纽站,新册公交枢纽站,24.902075,102.842506
洛龙公园(祥和街),洛龙公园(祥和街),24.886576,102.818529
谊康北路,谊康北路,24.884991,102.82135
春融街口(谊康北路),春融街口(谊康北路),24.880638,102.822917
彩云南路口(朝云街),彩云南路口(朝云街),24.878702,102.825119
市政府(朝云街),市政府(朝云街),24.880825,102.83226
市委(朝云街),市委(朝云街),24.88227,102.83714
锦绣大街口(景明北路),锦绣大街口(景明北路),24.881254,102.84247
宝珠街口(景明北路),宝珠街口(景明北路),24.874301,102.844952
吴家营(景明北路),吴家营(景明北路),24.870022,102.846474
吴家营地铁站(景明北路),吴家营地铁站(景明北路),24.866549,102.847708
柏枝营(聚贤街),柏枝营(聚贤街),24.85997,102.860911
柏枝营(梁王路),柏枝营(梁王路),24.857179,102.864423
宁远路口(梁王路),宁远路口(梁王路),24.853446,102.865473
理工大学恬园,理工大学恬园,24.844536,102.863238
致远路口(万青路),致远路口(万青路),24.839405,102.861098
万青路口(云南白药街),万青路口(云南白药街),24.834696,102.862747
致远路口(兴园路),致远路口(兴园路),24.834549,102.856502
前卫营村(致远路),前卫营村(致远路),24.834631,102.853772
小营社区,小营社区,24.77829,102.834449
新丰路口(马澄路),新丰路口(马澄路),24.780026,102.824197
梁峰路口(马澄路),梁峰路口(马澄路),24.780968,102.817305
塔山路口(马澄路),塔山路口(马澄路),24.783533,102.808937
高新大道路口(马澄路),高新大道路口(马澄路),24.785055,102.803543
马澄路口(马金铺路),马澄路口(马金铺路),24.785786,102.796254
高登村,高登村,24.775291,102.789293
滇池星城小区(海湖路),滇池星城小区(海湖路),24.858003,102.795304
上可乐村口(驼峰街),上可乐村口(驼峰街),24.864175,102.801684
回回营(春融西路),回回营(春融西路),24.868902,102.82177
三铝路口(谊康北路),三铝路口(谊康北路),24.867882,102.826068
彩云南路口(三铝公路),彩云南路口(三铝公路),24.866736,102.829518
驼峰街口(彩云南路),驼峰街口(彩云南路),24.873841,102.829245
白龙潭淏园1号门,白龙潭淏园1号门,24.887205,102.851432
白龙潭淏园3号门,白龙潭淏园3号门,24.892513,102.851949
善书院(碧潭街),善书院(碧潭街),24.894779,102.848785
晴岚院(碧潭街),晴岚院(碧潭街),24.89612,102.843503
呈贡龙街,呈贡龙街,24.88579,102.80178
石碑村(兴呈路),石碑村(兴呈路),24.880183,102.802354
下可乐村口(兴呈路),下可乐村口(兴呈路),24.87521,102.804596
呈贡三岔口,呈贡三岔口,24.870408,102.80648
七步场,七步场,24.868559,102.810412
春融东路口(祥丰路),春融东路口(祥丰路),24.869197,102.839444
沐春园小区,沐春园小区,24.858294,102.842418
聚贤街口,聚贤街口,24.855252,102.840512
云岭路口(月华街),云岭路口(月华街),24.838442,102.845642
螺蛳湾公交枢纽站(商博街),螺蛳湾公交枢纽站(商博街),24.930742,102.777261
螺蛳湾商贸城东(商博街),螺蛳湾商贸城东(商博街),24.931163,102.778506
斗南路口,斗南路口,24.90168,102.793754
春融西路口(石龙路),春融西路口(石龙路),24.889969,102.814606
洛龙公园(石龙路),洛龙公园(石龙路),24.890972,102.817491
洛龙村(石龙路),洛龙村(石龙路),24.898212,102.826667
洛羊街道办(石龙路),洛羊街道办(石龙路),24.902474,102.833277
小新册村口,小新册村口,24.904577,102.835876
小新册村,小新册村,24.900711,102.839813
月华街,月华街,24.841536,102.850109
万青路,万青路,24.842188,102.856936
梁王路口(万青路),梁王路口(万青路),24.834301,102.864297
学苑路口(万青路),学苑路口(万青路),24.830699,102.866289
博大路口(万青路),博大路口(万青路),24.828142,102.868832
万溪冲村,万溪冲村,24.821788,102.875929
万溪冲公交首末站,万溪冲公交首末站,24.818815,102.88276
新册公交枢纽站(景明北路),新册公交枢纽站(景明北路),24.902799,102.843099
景明北路北段,景明北路北段,24.91069,102.84559
三家村(阳春大道),三家村(阳春大道),24.925386,102.899813
广南村(阳春大道),广南村(阳春大道),24.939922,102.913333
小哨箐,小哨箐,24.951697,102.912639
七甸工业园区(阳春大道),七甸工业园区(阳春大道),24.957122,102.917721
头甸村,头甸村,24.955408,102.933769
七甸乡政府(福昆线),七甸乡政府(福昆线),24.954809,102.946281
大哨村,大哨村,24.952332,102.964348
新发村,新发村,24.955378,102.97065
马郎,马郎,24.896081,102.937387
松茂村,松茂村,24.902413,102.928546
松子园小新村,松子园小新村,24.907114,102.9175
招呼站(鑫平汽修),招呼站(鑫平汽修),24.905668,102.914227
小松子园村,小松子园村,24.902504,102.910551
大松子园村,大松子园村,24.899891,102.903741
刘家营(三铝公路),刘家营(三铝公路),24.874423,102.885195
段家营,段家营,24.862721,102.874896
聚贤街(师范大学),聚贤街(师范大学),24.85635,102.848216
石城村,石城村,24.791966,102.776992
杜曲村,杜曲村,24.804284,102.774045
大海晏(环湖东路),大海晏(环湖东路),24.809132,102.773811
小河口村(古滇路),小河口村(古滇路),24.815859,102.785447
大渔村(古滇路),大渔村(古滇路),24.81898,102.789544
大渔村北(古滇路),大渔村北(古滇路),24.821766,102.792326
大渔乡(渔浦路),大渔乡(渔浦路),24.824692,102.793546
七星路口(渔浦路),七星路口(渔浦路),24.828073,102.78763
王家庄(环湖东路),王家庄(环湖东路),24.834818,102.777023
新村,新村,24.842218,102.780282
俪景路口(联大街),俪景路口(联大街),24.849527,102.798668
池畔街口(月虹路),池畔街口(月虹路),24.852587,102.801476
蓝瑰街口(月虹路),蓝瑰街口(月虹路),24.856194,102.800125
都林街口(月虹路),都林街口(月虹路),24.859371,102.798935
三岔口村(兴呈路),三岔口村(兴呈路),24.86651,102.806252
春漫大道,春漫大道,24.940816,102.848989
旭照路口(春漫大道),旭照路口(春漫大道),24.945838,102.844141
云景路中段,云景路中段,24.957444,102.836102
果林水库南,果林水库南,24.962601,102.841713
经开路口(昌宏路),经开路口(昌宏路),24.996059,102.776665
土桥村(关雨路),土桥村(关雨路),24.996449,102.762657
麻园2(滇缅大道),麻园2(滇缅大道),25.057031,102.678468
广宁路口(西园路),广宁路口(西园路),25.029106,102.684666
清水河村(沣源路口),清水河村(沣源路口),25.095964,102.766655
野生动物园路口,野生动物园路口,25.097899,102.770373
云南野生动物园,云南野生动物园,25.099062,102.773355
自卫村(西三环),自卫村(西三环),25.095318,102.644829
玉峰路口(陈家营路),玉峰路口(陈家营路),25.0977,102.648682
康明路口(陈家营路),康明路口(陈家营路),25.094839,102.654419
金川路口(陈家营路),金川路口(陈家营路),25.093884,102.657509
沙河路口(陈家营路),沙河路口(陈家营路),25.09292,102.661339
陈家营路口(小屯路),陈家营路口(小屯路),25.091076,102.665459
王筇路口(小屯路),王筇路口(小屯路),25.085379,102.668053
大塘路口(小屯路),大塘路口(小屯路),25.080824,102.670097
中坝路口(小屯路),中坝路口(小屯路),25.076019,102.671181
二环北路口(小屯路),二环北路口(小屯路),25.073534,102.670975
司家营地铁站,司家营地铁站,25.109197,102.745143
北京路口(司家营街),北京路口(司家营街),25.107413,102.745365
司家营街,司家营街,25.105781,102.750247
司家营街中段,司家营街中段,25.104883,102.752956
通源路口(司家营街),通源路口(司家营街),25.103781,102.756226
司家营街口(严家山路),司家营街口(严家山路),25.101441,102.758368
苏家塘路,苏家塘路,25.061741,102.69133
秀苑路口(昆州路),秀苑路口(昆州路),25.041889,102.666016
彩云北路口(关通路),彩云北路口(关通路),25.01685,102.754143
大渔公园,大渔公园,24.825421,102.802339
渔舟路,渔舟路,24.823976,102.7998
太平关东,太平关东,24.82579,102.797813
太平关,太平关,24.828928,102.794323
松花铺,松花铺,24.837452,102.796671
松花铺北,松花铺北,24.844809,102.800888
滇池星城南(三太线),滇池星城南(三太线),24.847616,102.803635
滇池星城小区东,滇池星城小区东,24.851723,102.80599
呈贡体训基地西,呈贡体训基地西,24.854523,102.805695
祥丰街口(三太线),祥丰街口(三太线),24.858359,102.805499
上可乐村(三太线),上可乐村(三太线),24.862721,102.805386
小王家营村,小王家营村,24.909861,102.793038
东盟森林北区,东盟森林北区,24.909206,102.800408
呈荣大道口,呈荣大道口,24.909206,102.801884
东盟森林小区,东盟森林小区,24.906076,102.805692
龙辉路口(玉缘路),龙辉路口(玉缘路),24.965273,102.793134
义路村口(玉缘路),义路村口(玉缘路),24.965026,102.789631
玉缘路地铁站,玉缘路地铁站,24.965191,102.787014
羊甫村西,羊甫村西,24.969705,102.783689
大羊甫西,大羊甫西,24.971033,102.781067
昆洛路口(云秀路),昆洛路口(云秀路),24.969562,102.777491
广居路口(子泰路),广居路口(子泰路),24.959549,102.780321
昆洛路口(君安路),昆洛路口(君安路),24.959572,102.78157
宝象河东路口(季宏路),宝象河东路口(季宏路),24.946931,102.753637
季宏路口(古渡口路),季宏路口(古渡口路),24.945647,102.755916
昌宏路口(彩云北路),昌宏路口(彩云北路),24.990035,102.766836
金星地铁站B口,金星地铁站B口,25.075747,102.726606
金星立交桥西口(颐华路),金星立交桥西口(颐华路),25.075118,102.721837
石闸立交桥(二环东路),石闸立交桥(二环东路),25.051453,102.74424
昙华寺(二环东路),昙华寺(二环东路),25.045829,102.744431
金马立交桥北口(二环东路),金马立交桥北口(二环东路),25.038238,102.744748
龙马村(珥季路),龙马村(珥季路),24.940638,102.727135
龙马村东(珥季路),龙马村东(珥季路),24.94306,102.730365
中航城(珥季路),中航城(珥季路),24.945513,102.733673
中营(珥季路),中营(珥季路),24.949097,102.738464
后所村(珥季路),后所村(珥季路),24.952557,102.743073
季官村(珥季路),季官村(珥季路),24.955343,102.746793
大赵家村(金湖路),大赵家村(金湖路),24.961151,102.699852
幸福邻里小区,幸福邻里小区,25.01083,102.785965
羊方凹,羊方凹,25.018038,102.785965
华苑路口(昆州路),华苑路口(昆州路),25.041502,102.647539
相益巷口(昆州路),相益巷口(昆州路),25.034672,102.667175
土堆村,土堆村,25.032921,102.670217
秀河路,秀河路,24.951076,102.746732
季官路,季官路,24.953487,102.749217
广福路口(星耀路),广福路口(星耀路),24.950264,102.762169
星耀路,星耀路,24.953064,102.766106
彩云北路口(广和路),彩云北路口(广和路),24.955473,102.769402
子君路口(广和路),子君路口(广和路),24.957812,102.772687
安和路口(广和路),安和路口(广和路),24.960221,102.775981
广居路口(子泰路)(源益便利店),广居路口(子泰路)(源益便利店),24.959839,102.779041
义路村口(玉缘路)(紫馨书屋),义路村口(玉缘路)(紫馨书屋),24.965004,102.791272
玉缘路口(顺通大道),玉缘路口(顺通大道),24.966063,102.795699
商汇路口(希望路),商汇路口(希望路),24.98362,102.711819
前程路口(希望路),前程路口(希望路),24.988543,102.712486
佳湖花园(希望路),佳湖花园(希望路),24.998103,102.712231
日新东路口(希望路),日新东路口(希望路),24.999945,102.712234
永昌小区(云兴路),永昌小区(云兴路),25.017027,102.706102
环城南路口(华昌路),环城南路口(华昌路),25.021763,102.704826
新河村,新河村,24.991037,102.655182
捞鱼河公园,捞鱼河公园,24.82329,102.772305
罗家村,罗家村,24.817426,102.772161
渔浦路口(古滇路),渔浦路口(古滇路),24.825208,102.794948
滇韵路口(欣城路),滇韵路口(欣城路),24.828003,102.797895
园宝村(云南白药街),园宝村(云南白药街),24.818498,102.816016
云南白药街,云南白药街,24.821649,102.824575
陈家营路口(金川路),陈家营路口(金川路),25.094865,102.65671
云南省阜外医院(沙河北路),云南省阜外医院(沙河北路),25.098212,102.658368
沙河北路口(沙河路),沙河北路口(沙河路),25.096827,102.660404
五华科技产业园(沙河路),五华科技产业园(沙河路),25.092274,102.660221
王筇路口(科普路),王筇路口(科普路),25.086975,102.661632
大塘路口(科普路),大塘路口(科普路),25.081849,102.660955
海屯路口(科新路),海屯路口(科新路),25.077522,102.658663
小屯路口(陈家营路),小屯路口(陈家营路),25.091249,102.668243
西北部公交枢纽站(小屯路),西北部公交枢纽站(小屯路),25.092865,102.665428
普吉家园(小屯路),普吉家园(小屯路),25.09606,102.66539
沙河路口(沙河北路),沙河路口(沙河北路),25.09753,102.661835
昌源南路,昌源南路,25.043394,102.654793
科新路口(昌源北路),科新路口(昌源北路),25.067891,102.655707
科园路口(科新路),科园路口(科新路),25.069582,102.654701
科高路口(科开路),科高路口(科开路),25.078489,102.654686
海屯路口(沙河路),海屯路口(沙河路),25.081263,102.656113
大塘路口(沙河路),大塘路口(沙河路),25.085226,102.658234
王筇路口(沙河路),王筇路口(沙河路),25.08984,102.660065
长水国际机场(航站楼B1层),长水国际机场(航站楼B1层),25.095581,102.928226
悦航酒店,悦航酒店,25.092383,102.92072
空港航食站,空港航食站,25.091888,102.918702
地铁前站,地铁前站,25.085347,102.91418
南工作区,南工作区,25.082526,102.91826
地勤楼站,地勤楼站,25.083394,102.922049
长水航城小区(新320国道),长水航城小区(新320国道),25.075095,102.935195
长水航城小区西,长水航城小区西,25.06651,102.927578
凉亭(东三环),凉亭(东三环),25.023164,102.775929
归十路口(1号路),归十路口(1号路),25.032474,102.780486
虹桥立交桥东,虹桥立交桥东,25.03543,102.781328
车行天下汽车城南,车行天下汽车城南,25.040868,102.800456
车行天下汽车城北,车行天下汽车城北,25.045642,102.799883
官渡监狱,官渡监狱,25.056133,102.891327
园艺场,园艺场,25.059414,102.899582
第五戒毒所,第五戒毒所,25.063598,102.903025
女子戒毒所,女子戒毒所,25.067639,102.910495
机场工作区南门,机场工作区南门,25.071068,102.918012
王家桥,王家桥,25.083311,102.67189
沙坝营,沙坝营,25.102352,102.720711
红园路西口,红园路西口,25.10704,102.724091
和谐世纪,和谐世纪,25.105127,102.729095
小康大道,小康大道,25.104271,102.733978
北京路口,北京路口,25.114853,102.750816
昆明市地方海事局(西三环),昆明市地方海事局(西三环),25.010483,102.667542
草海隧道西口,草海隧道西口,25.028286,102.653446
七公里(招呼站),七公里(招呼站),25.043967,102.643663
昆明南站,昆明南站,24.871904,102.863845
昆明南站西广场,昆明南站西广场,24.868429,102.856995
滇池星城小区(老干部活动中心),滇池星城小区(老干部活动中心),24.862439,102.79645
春融街地铁站,春融街地铁站,24.885099,102.825203
三农场,三农场,25.052427,102.791321
青龙村,青龙村,25.048552,102.796593
官渡古镇,官渡古镇,24.953763,102.752474
昆州路口,昆州路口,25.039185,102.647675
皇冠假日酒店,皇冠假日酒店,24.765638,102.73539
欢乐世界,欢乐世界,24.76815,102.743744
古滇温泉,古滇温泉,24.769252,102.756073
马鞍山北,马鞍山北,24.770079,102.760284
古滇博物馆,古滇博物馆,24.963438,102.796675
白云路口,白云路口,25.066462,102.724106
塘子巷(拓东路),塘子巷(拓东路),25.033416,102.718082
云南体育学院,云南体育学院,24.966029,102.679657
昆明学院,昆明学院,24.965655,102.684084
滇池度假区实验学校,滇池度假区实验学校,24.967131,102.684494
万达大道,万达大道,24.970877,102.680237
小板桥(珥季路),小板桥(珥季路),24.973247,102.770664
昆明市机动车管理所,昆明市机动车管理所,24.993607,102.781311
金光大道物流城,金光大道物流城,24.991589,102.783928
昆石高速公路管理处,昆石高速公路管理处,24.984453,102.787483
昆船南门,昆船南门,24.987166,102.79576
公家村(石安公路),公家村(石安公路),24.9828,102.829185
小石坝收费站,小石坝收费站,24.978447,102.835739
七彩云南,七彩云南,24.97855,102.848732
水海子,水海子,24.976988,102.856522
嶺东紫郡,嶺东紫郡,24.968876,102.869058
洛阳黄土坡招呼站,洛阳黄土坡招呼站,24.964895,102.878838
洛羊黄土坡,洛羊黄土坡,24.962618,102.884529
呈贡工业园,呈贡工业园,24.953585,102.913162
嘉华食品厂,嘉华食品厂,24.957052,102.917587
呈贡管委会,呈贡管委会,24.96055,102.92321
七甸乡政府,七甸乡政府,24.954857,102.945938
时代风华小区,时代风华小区,24.986233,102.720521
银海森林小区,银海森林小区,25.001024,102.725624
耀兴枫丹白露公园,耀兴枫丹白露公园,24.988199,102.813498
白龙路(理工大学新迎区),白龙路(理工大学新迎区),25.048981,102.732018
新广丰食品批发市场,新广丰食品批发市场,24.98789,102.775726
顺通大道,顺通大道,24.965382,102.796944
经景路口(云内动力北),经景路口(云内动力北),24.958082,102.795364
昌宏西路地铁站,昌宏西路地铁站,24.985386,102.749774
三家村东(昌宏西路),三家村东(昌宏西路),24.982323,102.746902
三家村(昌宏西路),三家村(昌宏西路),24.979111,102.744209
王家村(昌宏西路),王家村(昌宏西路),24.975603,102.741393
海宝岔口,海宝岔口,24.92941,102.725126
新农村,新农村,25.01247,102.777127
三农场(金瓦路),三农场(金瓦路),25.052435,102.791306
沙朗白族街,沙朗白族街,25.162144,102.655291
沙朗乡,沙朗乡,25.161923,102.662266
大麦塘村,大麦塘村,25.149887,102.669779
大普吉村(普吉路),大普吉村(普吉路),25.107413,102.666753
水节箐新村,水节箐新村,25.113837,102.671228
西北沙河,西北沙河,25.117062,102.676406
沙靠村南口,沙靠村南口,25.126645,102.682352
沙靠村,沙靠村,25.13168,102.683641
河外村,河外村,25.136814,102.68559
甸头村,甸头村,25.144327,102.688051
红泥凹,红泥凹,25.149983,102.691749
桃园农贸市场,桃园农贸市场,25.15332,102.691411
桃园大村小河边,桃园大村小河边,25.154757,102.691558
桃园大村,桃园大村,25.156489,102.691089
桃园小村新村,桃园小村新村,25.159813,102.690299
桃园小村,桃园小村,25.163134,102.688937
春融街口(春融东路),春融街口(春融东路),24.887665,102.834232
祥和街口(春融东路),祥和街口(春融东路),24.891832,102.832741
小新册村(石龙路),小新册村(石龙路),24.904978,102.834587
石龙路口(大梨园路),石龙路口(大梨园路),24.91309,102.837765
大梨园路口(小梨园路),大梨园路口(小梨园路),24.913598,102.840664
龙湖路口(小梨园路),龙湖路口(小梨园路),24.916207,102.840109
金山路口(石龙路),金山路口(石龙路),24.919115,102.837582
王家营(石龙路),王家营(石龙路),24.922508,102.838371
呈贡三中,呈贡三中,24.92668,102.831909
王家营西站,王家营西站,24.927261,102.827231
张溪营南,张溪营南,24.927365,102.820122
小洛羊东,小洛羊东,24.926302,102.814549
小洛羊西,小洛羊西,24.926758,102.809666
碓臼村南,碓臼村南,24.924653,102.806515
大洛羊,大洛羊,24.916454,102.805139
上可乐村,上可乐村,24.8624,102.806128
呈贡体训基地东,呈贡体训基地东,24.858859,102.811289
学海路北段,学海路北段,24.851541,102.822166
中医学院西门,中医学院西门,24.838138,102.820521
雨花村,雨花村,24.832865,102.817617
园宝村(雨花路),园宝村(雨花路),24.824171,102.818424
大梨园,大梨园,24.815174,102.821754
博大路口(雨花路),博大路口(雨花路),24.810782,102.823935
高新大道,高新大道,24.804453,102.810699
高家庄,高家庄,24.794497,102.803811
贝丘街口(高新大道),贝丘街口(高新大道),24.789987,102.803928
化城北口,化城北口,24.78592,102.804076
化城南口,化城南口,24.78375,102.804171
塔山路口(生物谷街),塔山路口(生物谷街),24.775673,102.808529
梅子村口,梅子村口,24.890977,102.789089
梅子社区,梅子社区,24.893624,102.787943
梅子村北,梅子村北,24.895187,102.786497
古滇路口(金桂街),古滇路口(金桂街),24.897435,102.783116
斗南3号站,斗南3号站,24.8952,102.780087
斗南2号站,斗南2号站,24.894696,102.775664
斗南1号站,斗南1号站,24.897512,102.773087
练朋尾村,练朋尾村,24.90415,102.787552
丹霞路西口,丹霞路西口,25.033203,102.673481
龙庆贰村,龙庆贰村,25.180195,102.592896
独秧田,独秧田,25.17128,102.605095
龙庆头村,龙庆头村,25.162668,102.612587
李子坪,李子坪,25.157335,102.621536
观音洞,观音洞,25.141258,102.638634
机修连,机修连,25.135912,102.639961
陡坡村,陡坡村,25.128815,102.640152
普吉收费站,普吉收费站,25.110405,102.650764
昆禄路口,昆禄路口,25.110073,102.66201
普吉路口,普吉路口,25.066889,102.673668
长坡二村,长坡二村,24.964149,102.59317
长坡村委会,长坡村委会,24.967245,102.593094
下华哨,下华哨,24.974822,102.599983
防腐厂,防腐厂,24.975482,102.600213
螺蛳湾二期车场西,螺蛳湾二期车场西,24.943633,102.775686
螺蛳湾商贸城东,螺蛳湾商贸城东,24.931146,102.778464
官南立交桥南口,官南立交桥南口,25.012014,102.719704
云秀路口,云秀路口,24.960339,102.767601
林溪路口(春漫大道),林溪路口(春漫大道),24.94924,102.833046
秋景路口(林溪路),秋景路口(林溪路),24.940165,102.828835
倪家营(林溪路),倪家营(林溪路),24.935525,102.822743
